,Metric,Measurement,Rank Order,Label,Salary,Job Title,Level,Country,URL,Source URL,Source Name,Source Description
400,Summary,Percentile,,90th,215000,Business Analyst,Senior,Australia,https://www.levels.fyi/en-gb/t/business-analyst/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
407,Summary,Percentile,,Median,219444,Sales Engineer,All,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
408,Summary,Percentile,,25th,150000,Sales Engineer,All,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
409,Summary,Percentile,,75th,263000,Sales Engineer,All,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
410,Summary,Percentile,,90th,390000,Sales Engineer,All,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
411,Summary,Percentile,,Median,127939,Sales Engineer,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
412,Summary,Percentile,,Median,254775,Sales Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
413,Summary,Percentile,,25th,174000,Sales Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
414,Summary,Percentile,,75th,390000,Sales Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
415,Summary,Percentile,,90th,432000,Sales Engineer,Senior,Australia,https://www.levels.fyi/en-gb/t/sales-engineer/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
416,Summary,Percentile,,Median,110417,Management Consultant,All,Australia,https://www.levels.fyi/en-gb/t/management-consultant/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
417,Summary,Percentile,,25th,90000,Management Consultant,All,Australia,https://www.levels.fyi/en-gb/t/management-consultant/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
418,Summary,Percentile,,75th,145000,Management Consultant,All,Australia,https://www.levels.fyi/en-gb/t/management-consultant/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
419,Summary,Percentile,,90th,184000,Management Consultant,All,Australia,https://www.levels.fyi/en-gb/t/management-consultant/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
426,Summary,Percentile,,Median,88925,Management Consultant,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/management-consultant/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
427,Summary,Percentile,,25th,71000,Management Consultant,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/management-consultant/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
428,Summary,Percentile,,75th,97000,Management Consultant,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/management-consultant/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
429,Summary,Percentile,,90th,120000,Management Consultant,Entry-Level,Australia,https://www.levels.fyi/en-gb/t/management-consultant/levels/entry-level/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
436,Summary,Percentile,,Median,169193,Management Consultant,Senior,Australia,https://www.levels.fyi/en-gb/t/management-consultant/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
437,Summary,Percentile,,25th,142000,Management Consultant,Senior,Australia,https://www.levels.fyi/en-gb/t/management-consultant/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
438,Summary,Percentile,,75th,225000,Management Consultant,Senior,Australia,https://www.levels.fyi/en-gb/t/management-consultant/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
439,Summary,Percentile,,90th,279000,Management Consultant,Senior,Australia,https://www.levels.fyi/en-gb/t/management-consultant/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
446,Summary,Percentile,,Median,268430,Partner Manager,All,Australia,https://www.levels.fyi/en-gb/t/partner-manager/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
447,Summary,Percentile,,25th,176000,Partner Manager,All,Australia,https://www.levels.fyi/en-gb/t/partner-manager/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
448,Summary,Percentile,,75th,299000,Partner Manager,All,Australia,https://www.levels.fyi/en-gb/t/partner-manager/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
449,Summary,Percentile,,90th,318000,Partner Manager,All,Australia,https://www.levels.fyi/en-gb/t/partner-manager/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
450,Summary,Percentile,,Median,282021,Partner Manager,Senior,Australia,https://www.levels.fyi/en-gb/t/partner-manager/levels/senior/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
451,Summary,Percentile,,Median,152343,Human Resources,All,Australia,https://www.levels.fyi/en-gb/t/human-resources/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
452,Summary,Percentile,,25th,139000,Human Resources,All,Australia,https://www.levels.fyi/en-gb/t/human-resources/locations/australia,levels.fyi,Levels.FYI,Self-reported data of tech workers in tech companies.
